id,author_id,created_at,geo,retweet_count,reply_count,like_count,qoute_count,text,entities,context_annotations
1520843928450355201,1072187272815149057,2022-05-01 19:13:43+00:00,,29,21,241,1,"Für Klimagerechtigkeit braucht es soziale Gerechtigkeit!

Im profitorientierten Gesundheitssystem sind dafür Entlastungen und mehr Personal nötig. Und dazu braucht es den Druck von der Straße! https://t.co/RrErpIgYAK","{'urls': [{'start': 193, 'end': 216, 'url': 'https://t.co/RrErpIgYAK', 'expanded_url': 'https://twitter.com/PSIGesundheit/status/1520673455196225538', 'display_url': 'twitter.com/PSIGesundheit/…'}]}",[]
1520321012138745856,1072187272815149057,2022-04-30 08:35:50+00:00,,91,18,494,5,Klimaschutz ist Gesundheitsschutz! https://t.co/VCKOWSBrOm,"{'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/VCKOWSBrOm', 'expanded_url': 'https://twitter.com/DWD_klima/status/1519988605183303682', 'display_url': 'twitter.com/DWD_klima/stat…'}]}",[]
1520114614062747655,1072187272815149057,2022-04-29 18:55:41+00:00,,60,26,326,4,"Solidarität mit der Ukraine bedeutet, dass die Bundesregierung schnellstmöglich einen Importstopp für fossile Energien aus Russland umsetzen muss.

Daher waren wir heute für ein #EmbargoForPeace auf der Straße – mit Unterstützung von Aktivist:innen aus der Ukraine und Russland. https://t.co/F6fRkI7i3q","{'hashtags': [{'start': 178, 'end': 194, 'tag': 'EmbargoForPeace'}], 'urls': [{'start': 279, 'end': 302, 'url': 'https://t.co/F6fRkI7i3q', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1520114614062747655/photo/1', 'display_url': 'pic.twitter.com/F6fRkI7i3q', 'media_key': '3_1520114590893412352'}, {'start': 279, 'end': 302, 'url': 'https://t.co/F6fRkI7i3q', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1520114614062747655/photo/1', 'display_url': 'pic.twitter.com/F6fRkI7i3q', 'media_key': '3_1520114597805666305'}, {'start': 279, 'end': 302, 'url': 'https://t.co/F6fRkI7i3q', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1520114614062747655/photo/1', 'display_url': 'pic.twitter.com/F6fRkI7i3q', 'media_key': '3_1520114603912531969'}, {'start': 279, 'end': 302, 'url': 'https://t.co/F6fRkI7i3q', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1520114614062747655/photo/1', 'display_url': 'pic.twitter.com/F6fRkI7i3q', 'media_key': '3_1520114610413649920'}]}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1484601166080081920', 'name': 'Russo-Ukrainian conflict'}}]"
1520036287390048264,1072187272815149057,2022-04-29 13:44:26+00:00,,84,36,316,5,"Seit Kriegsbeginn hat 🇩🇪 über 9 Milliarden Euro für fossile Brennstoffe aus Russland gezahlt. Damit füllen wir Putins Staatskasse und finanzieren den Krieg mit.

Für uns ist klar: Es braucht ein #EmbargoForPeace! https://t.co/wp1j0kn4VV","{'hashtags': [{'start': 195, 'end': 211, 'tag': 'EmbargoForPeace'}], 'urls': [{'start': 213, 'end': 236, 'url': 'https://t.co/wp1j0kn4VV', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1520036287390048264/photo/1', 'display_url': 'pic.twitter.com/wp1j0kn4VV', 'media_key': '3_1520036280083660800'}]}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1484601166080081920', 'name': 'Russo-Ukrainian conflict'}}]"
1520032148048252930,1072187272815149057,2022-04-29 13:27:59+00:00,,35,14,253,3,"Angesichts des grausamen Kriegs stehen wir in Deutschland in der Verantwortung, den Menschen in der Ukraine zu helfen! Daher sind wir heute für ein #EmbargoForPeace auf der Straße.

Nicht weil ein Importstopp russischer Energie leicht wäre, sondern weil er notwendig ist!","{'hashtags': [{'start': 148, 'end': 164, 'tag': 'EmbargoForPeace'}]}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1484601166080081920', 'name': 'Russo-Ukrainian conflict'}}]"
1520028899253530626,1072187272815149057,2022-04-29 13:15:05+00:00,,22,16,209,1,"Bundesregierung:
“Unsere Sanktionen treffen Putin hart!”

auch die Bundesregierung: 
*finanziert den Krieg mit über 9 Milliarden Euro*

Wir brauchen keine leeren Worte, wir brauchen jetzt ein #EmbargoForPeace!","{'hashtags': [{'start': 192, 'end': 208, 'tag': 'EmbargoForPeace'}]}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1484601166080081920', 'name': 'Russo-Ukrainian conflict'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '864931126132985856', 'name': 'Vladimir Putin', 'description': 'President of Russia Vladimir Putin'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '864931126132985856', 'name': 'Vladimir Putin', 'description': 'President of Russia Vladimir Putin'}}]"
1520027479334957058,1072187272815149057,2022-04-29 13:09:26+00:00,,21,12,207,0,Jahrelang haben @ManuelaSchwesig &amp; weitere Politiker*innen in Mecklenburg-Vorpommern unter dem Vorwand des Klimaschutzes ein Lügengebäude rund um Nord Stream 2 aufgebaut. Gegen diese reaktionäre Politik und für ein #EmbargoForPeace gehen wir heute in Schwerin auf die Straße.,"{'mentions': [{'start': 16, 'end': 32, 'username': 'ManuelaSchwesig', 'id': '1627905570'}], 'hashtags': [{'start': 219, 'end': 235, 'tag': 'EmbargoForPeace'}]}",[]
1520025954512523266,1072187272815149057,2022-04-29 13:03:22+00:00,,12,15,77,0,"Warum brauchen wir ein #EmbargoForPeace?

Deutschland ist der größte Käufer fossiler Energien aus Russland. Seit Kriegsbeginn haben wir über 9 Milliarden Euro an Russland gezahlt – Geld mit dem wir Putins Kriegskasse stetig auffüllen!

https://t.co/RPL9Txp4Wj https://t.co/WSBNInB87T","{'urls': [{'start': 236, 'end': 259, 'url': 'https://t.co/RPL9Txp4Wj', 'expanded_url': 'https://energyandcleanair.org/publication/russian-fossil-exports-first-two-months', 'display_url': 'energyandcleanair.org/publication/ru…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1525576422760140800/mMSK45fM?format=png&name=orig', 'width': 510, 'height': 755}, {'url': 'https://pbs.twimg.com/news_img/1525576422760140800/mMSK45fM?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Financing Putin’s war on Europe: Fossil fuel imports from Russia in the first two months of the invasion – Centre for Research on Energy and Clean Air', 'description': 'Fossil fuel exports are a key enabler of Russia’s military buildup and brutal aggression against Ukraine. To shed light on who purchases Russia’s oil, gas and coal, and how the volume and value of imports have changed since the start of the invasion, the Centre for Research on Energy and Clean Air has compiled a […]', 'unwound_url': 'https://energyandcleanair.org/publication/russian-fossil-exports-first-two-months'}, {'start': 260, 'end': 283, 'url': 'https://t.co/WSBNInB87T', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1520025954512523266/photo/1', 'display_url': 'pic.twitter.com/WSBNInB87T', 'media_key': '3_1520025949319974913'}], 'hashtags': [{'start': 23, 'end': 39, 'tag': 'EmbargoForPeace'}]}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1484601166080081920', 'name': 'Russo-Ukrainian conflict'}}]"
1519999275790438400,1072187272815149057,2022-04-29 11:17:22+00:00,,175,56,957,3,"Heute vor einem Jahr hat das Verfassungsgericht geurteilt: Klimaschutz und eine intakte Welt ist ein Grundrecht.
Bis heute ist aber nichts passiert um dieses Grundrecht umzusetzen. Wen wollt ihr eigentlich verarschen @🚦",None,[]
1519967105659068419,1072187272815149057,2022-04-29 09:09:32+00:00,,17,5,104,1,"Heute finden deutschlandweit Aktionen für ein #EmbargoForPeace statt:

1️⃣ Zentral in Schwerin mit u.a. @ilyess_ek 
📍14:30 Uhr, Alter Garten
Hierfür finden auch Anreisen aus z.B. Berlin statt

2️⃣ Freiburg
📍 14:00 Uhr, Platz der Alten Synagoge

3️⃣ München
📍17 Uhr, Marienplatz","{'mentions': [{'start': 104, 'end': 114, 'username': 'ilyess_ek', 'id': '768391135597395968'}], 'hashtags': [{'start': 46, 'end': 62, 'tag': 'EmbargoForPeace'}]}","[{'domain': {'id': '156', 'name': 'Cities', 'description': 'Cities around the world'}, 'entity': {'id': '855410510082080770', 'name': 'Berlin', 'description': 'Berlin'}}]"
1519934331044651009,1072187272815149057,2022-04-29 06:59:18+00:00,,0,1,5,0,@FWilhelmshaven @FffNds ✊,"{'mentions': [{'start': 0, 'end': 15, 'username': 'FWilhelmshaven', 'id': '1214158013411364866'}, {'start': 16, 'end': 23, 'username': 'FffNds', 'id': '1234576397928189955'}]}",[]
1519709331830226944,1072187272815149057,2022-04-28 16:05:14+00:00,,7,5,98,0,"Spätestens seit den Fluten im Ahrtal, bei denen 12 behinderte Menschen in einem Heim starben, weil die Warnungen der Feuerwehr ignoriert wurden, ist klar, dass der Einsatz gegen die Klimakrise und gegen Ableismus zusammen gehören!",None,[]
1519709330341302273,1072187272815149057,2022-04-28 16:05:13+00:00,,2,4,104,0,"Für eine klimagerechte Zukunft einzustehen heißt auch, im Kampf gegen die Klimakrise die Menschen im Blick zu behalten, die in der Gesellschaft jetzt schon am benachteiligsten sind und sich am schlechtesten vor den Klimafolgen schützen können.",None,[]
1519709328609103873,1072187272815149057,2022-04-28 16:05:13+00:00,,49,6,185,1,"Ableismus ist die Diskriminierung von Menschen mit Behinderungen und wird häufig totgeschwiegen.  
Um das zu ändern, hat die Initiative @AbleismusToetet zu Gewalt in Behinderteneinrichtungen recherchiert und Forderungen aufgestellt. Must Read! ⬇️
https://t.co/4RMKW0GRo5","{'mentions': [{'start': 136, 'end': 152, 'username': 'AbleismusToetet', 'id': '1451163789567660034'}], 'urls': [{'start': 247, 'end': 270, 'url': 'https://t.co/4RMKW0GRo5', 'expanded_url': 'https://www.zeit.de/gesellschaft/2022-04/behinderung-gewalt-ableismus-potsdam-oberlinhaus/komplettansicht', 'display_url': 'zeit.de/gesellschaft/2…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1519654966104924163/LAiNQkit?format=jpg&name=orig', 'width': 1300, 'height': 731}, {'url': 'https://pbs.twimg.com/news_img/1519654966104924163/LAiNQkit?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Menschen mit Behinderung: Das Heim als Tatort', 'description': 'Vor einem Jahr ermordete eine Pflegerin in Potsdam vier Menschen mit Behinderung. Eine Initiative hat nun viele weitere Gewaltfälle recherchiert und stellt Forderungen.', 'unwound_url': 'https://www.zeit.de/gesellschaft/2022-04/behinderung-gewalt-ableismus-potsdam-oberlinhaus/komplettansicht'}]}",[]
1519270993738481665,1072187272815149057,2022-04-27 11:03:26+00:00,,9,3,61,0,"@greenpeace_de Link zur Studie:
https://t.co/OOvZnOhbkJ","{'mentions': [{'start': 0, 'end': 14, 'username': 'greenpeace_de', 'id': '8447362'}], 'urls': [{'start': 32, 'end': 55, 'url': 'https://t.co/OOvZnOhbkJ', 'expanded_url': 'https://www.greenpeace.de/publikationen/oel-embargo-kriegsfinanzierung?utm_campaign=oil&utm_source=t.co&utm_medium=post&utm_term=20220426-org-tw-oelembargostudie', 'display_url': 'greenpeace.de/publikationen/…', 'status': 200, 'title': 'Öl-Embargo statt Kriegsfinanzierung', 'description': 'Seit de m Angriff Russlands auf die Ukraine am 24. Februar 2022 sucht die westliche Staatengemeinschaft nach geeigneten Instrumenten, den Aggressor kurzfristig und längerfristig zu schwächen. Die Studie zeigt, dass ein unmittelbares Öl-Embargo für Deutschland machbar ist und sich der russische Anteil an den deutschen Öl-Importen viel schneller ersetzen lässt, als es die Bundesregierung bislang', 'unwound_url': 'https://www.greenpeace.de/publikationen/oel-embargo-kriegsfinanzierung?utm_campaign=oil&utm_source=t.co&utm_medium=post&utm_term=20220426-org-tw-oelembargostudie'}]}",[]
1519270862163255298,1072187272815149057,2022-04-27 11:02:54+00:00,,72,34,337,0,"Eine Studie für @greenpeace_de zeigt, dass ein Öl-Embargo:
1️⃣ wirksam ist, um Putin zu schaden
2️⃣ logistisch verkraftbar für die Versorgung Deutschlands
3️⃣ und die Folgen für den Ölpreis überschaubar sind.
Also seid mit uns am Freitag für ein #EmbargoForPeace auf der Straße!","{'mentions': [{'start': 16, 'end': 30, 'username': 'greenpeace_de', 'id': '8447362'}], 'hashtags': [{'start': 246, 'end': 262, 'tag': 'EmbargoForPeace'}]}","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1484601166080081920', 'name': 'Russo-Ukrainian conflict'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '864931126132985856', 'name': 'Vladimir Putin', 'description': 'President of Russia Vladimir Putin'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '864931126132985856', 'name': 'Vladimir Putin', 'description': 'President of Russia Vladimir Putin'}}]"
1519252448388521984,1072187272815149057,2022-04-27 09:49:44+00:00,,33,8,222,4,"Aktivist*innen aus dem ganzen Bundesgebiet, auch von uns, unterstützen die Kolleg*innen aus den Unikliniken @notruf_NRW in ihrer Auseinandersetzung um gerechte und Zukunftsfähige Pflege! https://t.co/29NOZroKWb","{'mentions': [{'start': 108, 'end': 119, 'username': 'notruf_NRW', 'id': '1486317616939548680'}], 'urls': [{'start': 187, 'end': 210, 'url': 'https://t.co/29NOZroKWb', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1519252448388521984/photo/1', 'display_url': 'pic.twitter.com/29NOZroKWb', 'media_key': '3_1519252041272602625'}]}",[]
1518955113779540002,1072187272815149057,2022-04-26 14:08:14+00:00,,49,37,250,3,"💥EIL💥: Wir gehen Freitag in Schwerin auf die Straße!

Gemeinsam demonstrieren wir für ein #EmbargoForPeace , sowie eine radikale Energiewende und gegen fossile Abhängigkeiten, die hier von @ManuelaSchwesig und einer Tarnstiftung für Gazprom geschaffen wurden. Kommt dazu! https://t.co/gY1ufJZXiM","{'mentions': [{'start': 189, 'end': 205, 'username': 'ManuelaSchwesig', 'id': '1627905570'}], 'urls': [{'start': 272, 'end': 295, 'url': 'https://t.co/gY1ufJZXiM', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1518955113779540002/photo/1', 'display_url': 'pic.twitter.com/gY1ufJZXiM', 'media_key': '3_1518954404820525056'}], 'hashtags': [{'start': 90, 'end': 106, 'tag': 'EmbargoForPeace'}]}",[]
1518902667036311552,1072187272815149057,2022-04-26 10:39:50+00:00,,51,18,287,4,"""Heute sind wir hier, um der Welt mitzuteilen, dass die Klimakrise keine Klimakrise ist, sondern in Wirklichkeit eine politische Krise, die die Perversität der Herrschenden zeigt, die ihren Auftrag vergessen zu haben scheinen."" sagte Juan Pablo Gutierrez am Samstag in #Lützerath. https://t.co/PGllh6nlYc","{'urls': [{'start': 281, 'end': 304, 'url': 'https://t.co/PGllh6nlYc', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1518902667036311552/photo/1', 'display_url': 'pic.twitter.com/PGllh6nlYc', 'media_key': '3_1518902660480614400'}], 'hashtags': [{'start': 269, 'end': 279, 'tag': 'Lützerath'}]}",[]
1518699505121693696,1072187272815149057,2022-04-25 21:12:32+00:00,,7,0,46,2,Registriert euch jetzt auf der Instanz eurer Wahl: https://t.co/fVuBUFTuBz,"{'urls': [{'start': 51, 'end': 74, 'url': 'https://t.co/fVuBUFTuBz', 'expanded_url': 'http://joinmastodon.org', 'display_url': 'joinmastodon.org', 'images': [{'url': 'https://pbs.twimg.com/news_img/1526100072970309632/pC0ukKb1?format=jpg&name=orig', 'width': 1201, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1526100072970309632/pC0ukKb1?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Mastodon', 'description': 'Mastodon is an open source decentralized social network - by the people for the people. Join the federation and take back control of your social media!', 'unwound_url': 'https://joinmastodon.org/'}]}",[]
1518699503548874754,1072187272815149057,2022-04-25 21:12:32+00:00,,33,13,166,2,"Uns gibts übrigens auch außerhalb unangenehmer Milliardäre: 👀
Auf Mastodon @fff@chaos.social
#TwitterTakeover 
https://t.co/Bhxq3aOMBx","{'urls': [{'start': 111, 'end': 134, 'url': 'https://t.co/Bhxq3aOMBx', 'expanded_url': 'https://chaos.social/@fff', 'display_url': 'chaos.social/@fff', 'images': [{'url': 'https://pbs.twimg.com/news_img/1518673235474366465/67cR4OWF?format=png&name=orig', 'width': 400, 'height': 400}, {'url': 'https://pbs.twimg.com/news_img/1518673235474366465/67cR4OWF?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Fridays for Future Germany (@fff@chaos.social)', 'description': '1.28K Posts, 12 Following, 1.97K Followers · #FridaysForFuture – oder auch: ""Dreimal F, F ist am sechsten Platz im Alphabet, also in dem Fall 666, da weiß man ja auch wieder, wer dahinter steckt.” [momentan nur Crosspostings, dms werden gelesen]', 'unwound_url': 'https://chaos.social/@fff'}], 'hashtags': [{'start': 93, 'end': 109, 'tag': 'TwitterTakeover'}]}",[]
1518572408436932608,1072187272815149057,2022-04-25 12:47:30+00:00,,400,32,3220,11,https://t.co/FGDjqD5GEK https://t.co/KiLaUt1zGu,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/FGDjqD5GEK', 'expanded_url': 'https://twitter.com/FridayForFuture/status/1518572408436932608/photo/1', 'display_url': 'pic.twitter.com/FGDjqD5GEK', 'media_key': '3_1518572405802909696'}, {'start': 24, 'end': 47, 'url': 'https://t.co/KiLaUt1zGu', 'expanded_url': 'https://twitter.com/tagesschau/status/1518297268088152065', 'display_url': 'twitter.com/tagesschau/sta…'}]}","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10038865210', 'name': 'Futbol Alemana (Bundesliga)'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10039036407', 'name': 'Bundesliga Soccer', 'description': 'Soccer action from the German Bundesliga.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10039215494', 'name': 'Bundesliga Soccer'}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1501356255650017288', 'name': 'Hertha BSC vs VfB Stuttgart'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '731226248333008896', 'name': 'Hertha BSC'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '731226253278121985', 'name': 'VfB Stuttgart'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '731226205425295360', 'name': 'Germany - Soccer'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '733756521230667776', 'name': 'Bundesliga'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1501356255650017288', 'name': 'Hertha BSC vs VfB Stuttgart'}}, {'domain': {'id': '43', 'name': 'Soccer Match', 'description': 'Sports Event specific to Soccer matches'}, 'entity': {'id': '1501356255650017288', 'name': 'Hertha BSC vs VfB Stuttgart'}}]"
